0.024856271658537515,0.13332238473958968,0
0.2795380106752229,0.2822585302729937,0
0.32619063213208155,0.37460489640730604,0
0.2910378775843263,0.3436446821485502,0
0.7274956151694797,0.42571979597555965,0
0.0841097249029217,0.15047629436373156,0
0.21309907599806294,0.19918602583600764,0
0.540495107770738,0.4839759380019713,0
0.2127414589385854,0.15049892866116515,0
0.9194128052442161,0.7249964765587729,0
0.43785353940436916,0.43429688960632423,0
0.0806302470183315,0.0702254693770742,0
0.4253572980488039,0.2885508590254112,0
0.21835264070438495,0.11872443370980582,0
0.8364630161908828,0.6231890712704721,0
0.17999486296864942,0.10931525863018338,0
0.7040731486701783,0.3870187224724311,0
0.5669967503297181,0.37217632833066033,0
0.4508318058159102,0.4142931405533124,0
0.7752144938658335,0.5675803518952551,0
0.4703953286678039,0.4162384119842591,0
0.4622046538879366,0.4305500251984196,0
0.3672582506365929,0.2108948700864938,0
0.29366166253320164,0.28095836405190255,0
0.25962441744943143,0.16929989000499612,0
0.9786330661290382,0.7476695295226767,0
0.9781239649946302,0.572867231792197,0
0.37514571334265706,0.27419277696275324,0
0.7033698410838158,0.48782527919372076,0
0.06714221251548153,0.048444204395034295,0
0.4928985529391934,0.4703410671711599,0
0.9719302249642003,0.5751775638750904,0
0.12159277734581363,0.12275562408182822,0
0.38794470547365617,0.20786369325434753,0
0.6418429312066715,0.4118529731588657,0
0.7682420666925538,0.5574742849428556,0
0.04121201304061478,0.02386337412206552,0
0.8887533875222774,0.6641791579632083,0
0.018259787051631175,0.15360584945315367,0
0.9863042353396467,0.6875023850175391,0
0.5585523442849346,0.35275801476542307,0
0.6047585066770758,0.44207182519022314,0
0.036488551211232005,0.08373469265200133,0
0.5002417515054267,0.42879258212427507,0
0.7114865560041466,0.6044057605855467,0
0.9898248703932259,0.7418899052316991,0
0.26594596576433305,0.19039852001977894,0
0.046216280886747535,0.1962124134137293,0
0.6248898491165352,0.5069978604287849,0
0.5352183094514877,0.31010663700701163,0
0.45525183793971685,0.4131332071482902,0
0.34378811285733296,0.2943455975235997,0
0.7085278392045867,0.4948631276811395,0
0.590266383404247,0.3889144679987417,0
0.7769881358151609,0.6030764931808499,0
0.5479254390990658,0.38331906833551915,0
0.8754665537579446,0.6345127238133512,0
0.012430984972024103,0.14903229010714955,0
0.6647798627665149,0.5136532171218422,0
0.5608190578733013,0.2919099722854639,0
